Master_Index,split,prob_at_risk,true_label
3142,train,0.6451942,0
3143,train,0.11398309,1
3145,train,0.59991765,1
3147,train,0.4285023,0
3149,train,0.21569885,1
3152,train,0.7321902,0
3154,train,0.6221187,0
3155,train,0.5325911,0
3157,train,0.5533518,1
3158,train,0.5905978,1
3159,train,0.59465104,1
3161,train,0.6030776,0
3162,train,0.24901882,1
3163,train,0.721324,0
3165,train,0.7136101,0
3170,train,0.6624981,0
3173,train,0.7903486,0
3174,train,0.58922005,1
3175,train,0.4260219,1
3176,train,0.6808039,0
3178,train,0.5350119,1
3179,train,0.34357262,1
3180,train,0.6624656,1
3183,train,0.7568755,0
3184,train,0.5669394,1
3187,train,0.6426623,0
3190,train,0.71365607,0
3195,train,0.551365,1
3203,train,0.5307069,1
3204,train,0.17760034,1
3207,train,0.48936376,1
3211,train,0.7443097,0
3218,train,0.5915457,0
3220,train,0.5189117,1
3222,train,0.25918055,1
3223,train,0.34686837,1
3224,train,0.7061735,0
3227,train,0.5396863,1
3228,train,0.6123304,1
3230,train,0.5619389,1
3236,train,0.5689214,0
3238,train,0.44155815,1
3243,train,0.7065627,0
3244,train,0.90342945,0
3247,train,0.36514997,1
3249,train,0.5702627,0
3251,train,0.6980454,1
3255,train,0.77880555,0
3256,train,0.35385662,1
3257,train,0.22991912,1
3263,train,0.63607305,0
3264,train,0.80087,0
3267,train,0.16536325,1
3269,train,0.5309957,1
3272,train,0.7574685,0
3273,train,0.60563195,0
3275,train,0.41393185,1
3279,train,0.46153858,0
3280,train,0.55078304,1
3282,train,0.58397084,1
3283,train,0.42968535,1
3284,train,0.4050007,1
3287,train,0.6382645,1
3288,train,0.5910641,1
3289,train,0.686195,0
3290,train,0.17827938,1
3291,train,0.64166284,0
3296,train,0.43973893,1
3299,train,0.7999155,0
3300,train,0.40704647,1
3302,train,0.3942039,1
3305,train,0.53741676,0
3306,train,0.61534923,0
3312,train,0.6363011,0
3319,train,0.3720508,1
3322,train,0.7210903,0
3323,train,0.18280889,1
3324,train,0.7056582,1
3327,train,0.4889794,1
3331,train,0.6808033,0
3334,train,0.8816058,0
3342,train,0.55346394,0
3344,train,0.33361998,0
3347,train,0.5730608,1
3348,train,0.31662798,1
3349,train,0.68343765,0
3350,train,0.6222477,0
3354,train,0.53668076,1
3356,train,0.80377144,0
3360,train,0.57087827,0
3361,train,0.3039219,1
3363,train,0.33387834,1
3367,train,0.78696877,0
3369,train,0.60493237,0
3370,train,0.61786485,0
3371,train,0.5446872,1
3377,train,0.20398915,1
3378,train,0.7230513,0
3379,train,0.45032755,1
3382,train,0.6650403,0
3383,train,0.72891366,0
3385,train,0.6945356,1
3387,train,0.47367176,1
3389,train,0.72202057,0
3390,train,0.5507854,1
3396,train,0.70622796,0
3404,train,0.4002836,0
3407,train,0.87342,0
3408,train,0.47249112,1
3409,train,0.3256207,1
3412,train,0.4123839,1
3413,train,0.7607169,0
3414,train,0.20734873,1
3422,train,0.7259314,0
3424,train,0.60725206,0
3425,train,0.5320687,0
3431,train,0.7108524,0
3432,train,0.21263815,1
3434,train,0.63522446,1
3442,train,0.5293088,0
3443,train,0.49766424,1
3444,train,0.6733821,1
3448,train,0.9278279,0
3449,train,0.6787274,1
3452,train,0.5741544,1
3453,train,0.6977179,0
3454,train,0.6875366,1
3455,train,0.61828923,1
3458,train,0.84099364,0
3460,train,0.49576223,0
3463,train,0.58190465,0
3466,train,0.4482788,1
3467,train,0.5930342,1
3472,train,0.5229748,1
3476,train,0.627866,0
3477,train,0.32116133,1
3479,train,0.8072591,0
3480,train,0.55306953,0
3487,train,0.31006774,1
3488,train,0.3619342,0
3489,train,0.17087898,1
3490,train,0.65770876,0
3495,train,0.45707476,1
3498,train,0.751577,0
3503,train,0.8026153,0
3505,train,0.24352226,1
3506,train,0.65234107,0
3509,train,0.45133486,1
3510,train,0.5552605,0
3511,train,0.34219027,1
3516,train,0.58029634,0
3517,train,0.6276215,0
3522,train,0.6828261,0
3524,train,0.6978961,0
3529,train,0.69400316,0
3530,train,0.65692145,1
3535,train,0.4944785,1
3536,train,0.7776295,0
3538,train,0.6152209,0
3539,train,0.3524185,1
3540,train,0.12864546,1
3543,train,0.13878104,1
3544,train,0.76846087,1
3546,train,0.51304126,1
3552,train,0.30507493,0
3553,train,0.55559504,1
3556,train,0.51255286,0
3558,train,0.34548187,1
3562,train,0.4132753,1
3563,train,0.8280933,0
3565,train,0.5714914,0
3566,train,0.5382612,0
3570,train,0.6494603,0
3573,train,0.63748145,1
3581,train,0.9166412,0
3585,train,0.437704,1
3586,train,0.42478004,1
3587,train,0.4258807,1
3596,train,0.7416959,0
3598,train,0.29395574,1
3599,train,0.5141361,1
3601,train,0.5220911,0
3602,train,0.2828184,1
3605,train,0.60195094,1
3608,train,0.70890117,1
3614,train,0.5239131,1
3616,train,0.73181504,1
3617,train,0.3919221,1
3620,train,0.56515795,0
3622,train,0.41461414,1
3625,train,0.42717305,1
3628,train,0.5134314,0
3634,train,0.85294074,0
3635,train,0.66681296,0
3639,train,0.17809546,1
3641,train,0.65782696,0
3642,train,0.32072455,1
3644,train,0.5418331,0
3648,train,0.18975605,1
3650,train,0.71930844,0
3651,train,0.19331574,1
3652,train,0.58001024,1
3654,train,0.5129146,1
3655,train,0.687525,0
3657,train,0.5447023,0
3658,train,0.56404674,0
3659,train,0.8645942,0
3665,train,0.35205308,1
3669,train,0.5810072,0
3672,train,0.22241955,1
3675,train,0.7842738,0
3679,train,0.66037345,0
3680,train,0.69105154,0
3681,train,0.7900595,0
3684,train,0.56236726,1
3691,train,0.5493549,1
3694,train,0.8106441,0
3702,train,0.85174453,1
3704,train,0.17353159,1
3716,train,0.6402904,0
3721,train,0.36487302,1
3722,train,0.37124062,1
3723,train,0.78969043,0
3725,train,0.25722787,1
3726,train,0.5646559,1
3731,train,0.6262418,0
3736,train,0.64056545,0
3737,train,0.45110747,1
3740,train,0.66405684,0
3742,train,0.7684456,0
3744,train,0.31804225,1
3746,train,0.68996686,1
3747,train,0.6411267,0
3749,train,0.72041404,0
3751,train,0.3216914,1
3757,train,0.60423017,1
3758,train,0.20783044,1
3767,train,0.60210335,0
3771,train,0.5870365,1
3772,train,0.59371537,1
3776,train,0.14993408,1
3782,train,0.6643493,0
3784,train,0.63616407,1
3785,train,0.7346508,1
3787,train,0.41171038,1
3790,train,0.37032154,0
3794,train,0.65212214,0
3797,train,0.90503514,0
3798,train,0.47153008,0
3800,train,0.352017,1
3801,train,0.18975608,1
3803,train,0.6365257,1
3804,train,0.7637149,0
3806,train,0.5622037,1
3810,train,0.50833905,1
3814,train,0.53791195,1
3816,train,0.58363205,1
3818,train,0.8168736,0
3819,train,0.5813821,1
3820,train,0.41329426,1
3821,train,0.17331344,1
3822,train,0.470622,1
3830,train,0.5760412,0
3833,train,0.7793047,0
3835,train,0.3322575,1
3837,train,0.5330944,0
3838,train,0.43287864,1
3840,train,0.73995453,0
3841,train,0.4158764,0
3842,train,0.5079062,1
3843,train,0.14157937,1
3848,train,0.16935779,1
3850,train,0.5051988,1
3851,train,0.4800229,1
3859,train,0.52870196,1
3860,train,0.6508701,1
3865,train,0.39642382,1
3875,train,0.096472576,1
3878,train,0.51365954,1
3884,train,0.72897536,1
3887,train,0.6668851,1
3890,train,0.26902822,1
3892,train,0.76302165,0
3893,train,0.27723703,1
3895,train,0.6331254,0
3896,train,0.48067823,1
3902,train,0.5030589,0
3903,train,0.45212707,1
3908,train,0.6190523,1
3912,train,0.5977107,1
3913,train,0.36270052,0
3918,train,0.55355054,0
3919,train,0.5383766,1
3925,train,0.7110049,0
3929,train,0.6694164,0
3932,train,0.51333565,1
3936,train,0.64031214,1
3938,train,0.39697447,1
3939,train,0.8457992,0
3942,train,0.7431052,1
3943,train,0.44377953,1
3945,train,0.52654475,0
3947,train,0.37920725,1
3949,train,0.49927196,1
3954,train,0.4304545,0
3955,train,0.5452589,0
3956,train,0.27538276,1
3957,train,0.760011,0
3963,train,0.54801387,0
3966,train,0.90031254,0
3970,train,0.4486025,1
3972,train,0.63896984,0
3976,train,0.92601776,0
3978,train,0.46732947,1
3980,train,0.34700197,1
3981,train,0.5098832,1
3983,train,0.4547103,1
3984,train,0.62917227,0
3985,train,0.3947529,0
3990,train,0.25085852,1
3992,train,0.6156319,0
3995,train,0.6108268,1
3996,train,0.4788335,1
4002,train,0.7557932,1
4004,train,0.67047244,0
4006,train,0.6392578,1
4009,train,0.23088722,1
4012,train,0.45633078,1
4013,train,0.24881338,1
4015,train,0.57729447,0
4019,train,0.4430906,1
4024,train,0.5342983,0
4026,train,0.67071646,0
4028,train,0.4155163,1
4030,train,0.6508919,0
4035,train,0.690835,0
4038,train,0.1398571,1
4043,train,0.48265484,0
4046,train,0.4847904,1
4048,train,0.16882831,1
4050,train,0.7091426,1
4052,train,0.365079,1
4053,train,0.37940535,1
4055,train,0.4914945,0
4062,train,0.54892886,0
4063,train,0.66732395,0
4066,train,0.62505686,0
4072,train,0.6509125,0
4076,train,0.5957707,1
4079,train,0.6710384,0
4080,train,0.6008945,1
4081,train,0.18861753,1
4086,train,0.5750064,1
4089,train,0.55492926,0
4091,train,0.5926198,1
4093,train,0.3258289,1
4094,train,0.2899126,1
4106,train,0.8146121,0
4113,train,0.1888121,1
4117,train,0.42210338,1
4122,train,0.6673129,0
4125,train,0.50206167,0
4126,train,0.5851424,1
4127,train,0.78687865,1
4128,train,0.5842034,0
4140,train,0.26191252,1
4146,train,0.5796195,0
4148,train,0.633278,1
4151,train,0.7345671,0
4155,train,0.6768081,0
4156,train,0.72179985,0
4158,train,0.41708723,1
4159,train,0.23059566,1
4163,train,0.4660681,0
4165,train,0.4498196,1
4166,train,0.6998305,0
4168,train,0.12897243,1
4173,train,0.2631063,1
4175,train,0.13726717,1
4176,train,0.50289506,1
4180,train,0.5477958,0
4181,train,0.8563226,0
4183,train,0.17544495,1
4184,train,0.5964969,0
4186,train,0.5374748,0
4188,train,0.65831685,1
4191,train,0.59096694,1
4199,train,0.4147641,1
4200,train,0.32149532,1
4201,train,0.86714953,1
4209,train,0.48045847,1
4211,train,0.19117251,1
4212,train,0.40753677,1
4215,train,0.20581922,1
4216,train,0.11706795,1
4217,train,0.624181,1
4232,train,0.44775915,1
4234,train,0.23274739,1
4236,train,0.37184,1
4238,train,0.7507811,1
4239,train,0.74363935,0
4241,train,0.54347545,1
4242,train,0.6147539,1
4256,train,0.56628865,1
4257,train,0.37093425,0
4258,train,0.31850085,1
4259,train,0.7704443,1
4261,train,0.61258155,0
4262,train,0.41825187,1
4263,train,0.7009714,0
4264,train,0.51763755,1
4268,train,0.7687844,0
4280,train,0.5576361,1
4283,train,0.63570535,0
4286,train,0.24799019,1
4287,train,0.6691639,0
4288,train,0.4635452,1
4289,train,0.40202782,0
4299,train,0.51131874,1
4304,train,0.57858247,0
4306,train,0.69847995,0
4308,train,0.2985445,1
4309,train,0.6470935,0
4310,train,0.2846872,1
4311,train,0.42376766,0
4313,train,0.69415873,0
4316,train,0.5280514,1
4318,train,0.57804656,1
4321,train,0.48073167,1
4322,train,0.7616875,0
4328,train,0.24561386,1
4329,train,0.5202874,1
4330,train,0.22793166,1
4336,train,0.47799262,1
4341,train,0.7301248,1
4344,train,0.64361286,0
4348,train,0.6525144,0
4356,train,0.43628564,1
4371,train,0.689249,0
4375,train,0.55629915,1
4376,train,0.5276081,1
4377,train,0.8408919,0
4381,train,0.95582336,0
4384,train,0.4171949,0
4387,train,0.6324113,0
4392,train,0.6617096,1
4393,train,0.61271954,0
4396,train,0.7905063,0
4399,train,0.33740512,1
4401,train,0.5868229,0
4403,train,0.31775486,1
4405,train,0.5746864,1
4407,train,0.7201798,0
4410,train,0.3644326,1
4415,train,0.40673938,1
4418,train,0.62837636,1
4421,train,0.7611712,0
4432,train,0.6090939,0
4437,train,0.5409504,0
4440,train,0.632808,0
4442,train,0.71498126,0
4443,train,0.42153192,1
4448,train,0.5601274,1
4450,train,0.52484053,0
4454,train,0.7189756,0
4458,train,0.4780023,1
4461,train,0.24525946,1
4462,train,0.66782635,0
4463,train,0.12442238,1
4466,train,0.1925225,1
4472,train,0.7391935,0
4475,train,0.8719428,1
4479,train,0.5895359,1
4483,train,0.64326364,0
4484,train,0.26056585,1
4487,train,0.37631977,1
4488,train,0.65343636,1
4491,train,0.8281595,1
4492,train,0.24528046,1
4494,train,0.47179747,1
4504,train,0.58562875,1
4506,train,0.6918926,1
4510,train,0.58223,1
4513,train,0.29016337,0
4515,train,0.8498978,0
4517,train,0.5164372,0
4518,train,0.5128736,1
4520,train,0.28245905,1
4521,train,0.38396066,1
4522,train,0.5962215,0
4525,train,0.56050044,0
4526,train,0.8243831,1
4527,train,0.38387507,1
4531,train,0.5353441,1
4534,train,0.6375875,1
4535,train,0.13709652,1
4542,train,0.80876684,0
4543,train,0.29383364,1
4546,train,0.7159462,0
4547,train,0.5973933,1
4551,train,0.4916733,0
4556,train,0.71444637,0
4557,train,0.60116655,1
4560,train,0.23404394,1
4563,train,0.5092751,0
4566,train,0.52982575,1
4569,train,0.9155925,0
4570,train,0.62514883,0
4574,train,0.5072086,1
4575,train,0.26338574,1
4577,train,0.3593546,1
4579,train,0.39515832,1
4583,train,0.6231303,0
4585,train,0.3135427,1
4588,train,0.3028879,1
4592,train,0.60975796,1
4593,train,0.5955013,1
4594,train,0.7269949,0
4598,train,0.6700148,1
4599,train,0.8338409,0
4600,train,0.48615548,1
4601,train,0.493839,0
4603,train,0.6267404,1
4607,train,0.5820185,0
4608,train,0.55427766,0
4610,train,0.34368697,1
4613,train,0.38106805,1
4614,train,0.28938767,1
4617,train,0.54585457,0
4618,train,0.36635816,1
4622,train,0.82777894,0
4623,train,0.2456442,1
4640,train,0.96422446,0
4641,train,0.4418803,1
4644,train,0.60627496,0
4650,train,0.73391354,0
4654,train,0.63024396,1
4657,train,0.30765924,1
4659,train,0.74538374,1
4660,train,0.49268758,1
4661,train,0.4741798,1
4663,train,0.46798375,1
4669,train,0.58035165,0
4670,train,0.87217057,0
4678,train,0.3606174,1
4680,train,0.5478119,1
4682,train,0.5770153,0
4683,train,0.59650314,0
4687,train,0.43854865,1
4688,train,0.62797326,0
4689,train,0.61307937,0
4690,train,0.49843627,1
4692,train,0.57540905,0
4695,train,0.5863185,1
4697,train,0.67440474,0
4698,train,0.35551348,1
4701,train,0.6168239,1
4702,train,0.74623305,0
4704,train,0.32904536,1
4705,train,0.6373315,0
4706,train,0.3184879,1
4707,train,0.19699463,1
4708,train,0.4722056,1
4714,train,0.57378584,1
4715,train,0.6903121,1
4717,train,0.83453757,0
4731,train,0.7283291,0
4733,train,0.22521001,1
4736,train,0.9370574,0
4739,train,0.8041348,0
4745,train,0.7235471,0
4746,train,0.57733196,1
4748,train,0.1769877,1
4750,train,0.42093635,1
4753,train,0.30642235,1
4755,train,0.5555948,1
4759,train,0.13411197,1
4763,train,0.256666,1
4768,train,0.61581415,1
4771,train,0.9663522,0
4774,train,0.7109727,0
4782,train,0.68444103,0
4783,train,0.82190657,0
4788,train,0.7806784,0
4794,train,0.5599983,0
4795,train,0.37081653,0
4797,train,0.45558947,1
4798,train,0.6759499,0
4799,train,0.6234385,1
4800,train,0.88196516,1
4801,train,0.9104941,0
4802,train,0.5134719,1
4803,train,0.3787634,1
4806,train,0.71012664,0
4811,train,0.562683,0
4814,train,0.4404996,1
4816,train,0.5990674,0
4821,train,0.50016904,0
4823,train,0.8876414,1
4825,train,0.20897134,1
4827,train,0.7551509,0
4828,train,0.47282594,1
4829,train,0.67605555,0
4830,train,0.09382807,1
4831,train,0.27365503,1
4832,train,0.76055723,0
4835,train,0.7148433,1
4837,train,0.7848079,0
4839,train,0.68110156,0
4840,train,0.7957007,0
4842,train,0.69433266,0
4846,train,0.5867023,1
4848,train,0.7728466,0
4850,train,0.60729617,1
4851,train,0.40662777,0
4855,train,0.35603943,1
4856,train,0.8595181,1
4858,train,0.7580244,0
4860,train,0.5243496,1
4867,train,0.6969297,1
4872,train,0.56881815,0
4875,train,0.5310215,1
4879,train,0.58942556,0
4882,train,0.31177393,1
4884,train,0.38780844,1
4892,train,0.3875774,1
4894,train,0.68109584,0
4900,train,0.7964709,0
4904,train,0.5079886,1
4907,train,0.21875076,1
4910,train,0.73693186,0
4912,train,0.604158,0
4913,train,0.44784898,1
4915,train,0.675968,1
4917,train,0.3434138,1
4919,train,0.6859238,0
4920,train,0.4435452,1
4921,train,0.7402428,1
4924,train,0.44516644,0
4927,train,0.5452321,1
4929,train,0.50351954,1
4930,train,0.2569313,1
4932,train,0.57369345,1
4933,train,0.5706952,1
4936,train,0.8434422,0
4937,train,0.8249363,0
4938,train,0.6325933,0
4942,train,0.33711764,1
4944,train,0.42259225,1
4947,train,0.56119734,1
4949,train,0.3562597,1
4953,train,0.19343568,1
4956,train,0.6995972,0
4962,train,0.6743661,1
4972,train,0.20306209,1
4974,train,0.45752108,1
4979,train,0.61990255,1
4988,train,0.5103346,1
4989,train,0.3980919,1
4990,train,0.6872873,0
4999,train,0.6389376,1
5003,train,0.7755926,0
5008,train,0.54658693,1
5009,train,0.91492474,0
5016,train,0.3012125,1
5018,train,0.604303,1
5019,train,0.51768756,0
5021,train,0.4100022,1
5022,train,0.58389014,0
5024,train,0.3905711,1
5029,train,0.46977443,1
5034,train,0.3505396,1
5036,train,0.7540082,0
5037,train,0.61253256,0
5039,train,0.3646201,0
5040,train,0.20580292,1
5041,train,0.8096045,0
5042,train,0.2784084,1
5043,train,0.54922926,1
5050,train,0.6331329,1
5052,train,0.3453889,1
5053,train,0.6714996,0
5056,train,0.5252134,1
5057,train,0.6912248,0
5059,train,0.51080585,0
5067,train,0.43118104,1
5072,train,0.5285359,1
5076,train,0.5605738,1
5077,train,0.63536364,0
5078,train,0.5273878,0
5081,train,0.9820197,0
5082,train,0.36978447,1
5084,train,0.28201148,1
5086,train,0.28413236,1
5088,train,0.4529341,1
5089,train,0.19904508,1
5091,train,0.721189,1
5098,train,0.5195246,0
5099,train,0.6469693,0
5103,train,0.28420615,1
5106,train,0.59382045,0
5108,train,0.63247824,0
5109,train,0.74188787,0
5110,train,0.5411891,0
5113,train,0.60105646,1
5118,train,0.39795288,0
5119,train,0.19747451,1
5123,train,0.28943977,0
5124,train,0.95466286,0
5127,train,0.6433269,0
5129,train,0.5158807,0
5130,train,0.45209178,1
5132,train,0.51009214,1
5136,train,0.6729604,0
5138,train,0.36882842,1
5141,train,0.5486771,1
5144,train,0.5261197,1
5148,train,0.55968416,0
5150,train,0.37772512,1
5155,train,0.53739226,0
5156,train,0.5471314,0
5157,train,0.57608074,1
5160,train,0.573183,1
5162,train,0.47618032,1
5164,train,0.80738,0
5165,train,0.66703284,0
5166,train,0.39585224,1
5172,train,0.47763574,1
5173,train,0.68124455,0
5174,train,0.54406625,1
5178,train,0.9319325,0
5185,train,0.6871319,0
5190,train,0.6995997,0
5191,train,0.45599455,1
5194,train,0.27743092,1
5197,train,0.76832896,0
5198,train,0.9475758,0
5199,train,0.6726804,0
5202,train,0.6577593,0
5203,train,0.52564144,0
5205,train,0.61238676,0
5208,train,0.57342106,1
5209,train,0.6571557,0
5213,train,0.47502917,1
5215,train,0.5163063,0
5219,train,0.6722153,0
5225,train,0.26584196,1
5226,train,0.6395758,1
5227,train,0.42913556,1
5229,train,0.5524978,1
5234,train,0.55838656,1
5235,train,0.63621914,0
5242,train,0.44275212,1
5247,train,0.5774199,0
5250,train,0.35942253,1
5254,train,0.45916122,1
5255,train,0.54490495,0
5258,train,0.59967935,1
5259,train,0.5922654,1
5266,train,0.59095836,1
5268,train,0.69201815,0
5272,train,0.3441681,1
5275,train,0.4451022,1
5279,train,0.53339213,0
5281,train,0.5602955,1
5283,train,0.7293728,0
5285,train,0.5705388,0
5288,train,0.7786957,0
5290,train,0.54707664,0
5294,train,0.6714576,0
5296,train,0.24909167,1
5298,train,0.43494365,1
5299,train,0.6944653,0
5300,train,0.47113922,1
5302,train,0.44856104,1
5304,train,0.67797565,0
5305,train,0.60361356,1
5306,train,0.61126924,0
5310,train,0.54776645,1
5311,train,0.40082455,1
5312,train,0.57235813,1
5313,train,0.78819203,0
5317,train,0.75129145,1
5320,train,0.3466101,1
5323,train,0.37630403,1
5324,train,0.7382451,1
5327,train,0.7246181,0
5330,train,0.65686816,1
5331,train,0.21789655,1
5332,train,0.5370305,1
5333,train,0.42476135,0
5334,train,0.8093625,1
5339,train,0.60193235,1
5340,train,0.52044916,0
5342,train,0.19014646,1
5346,train,0.5706535,1
5347,train,0.5362267,0
5348,train,0.45110378,0
5350,train,0.7533898,0
5351,train,0.57208973,1
5358,train,0.25593415,1
5359,train,0.7419776,0
5365,train,0.2463538,1
5367,train,0.53929657,1
5369,train,0.12555829,1
5371,train,0.51009095,0
5375,train,0.46281254,0
5377,train,0.9417836,0
5378,train,0.789794,0
5385,train,0.592397,1
5390,train,0.20266165,1
5393,train,0.5725643,1
5394,train,0.6971479,0
5396,train,0.6656007,1
5397,train,0.521533,1
5401,train,0.7461775,0
5407,train,0.6292409,0
5408,train,0.724661,1
5409,train,0.48662597,1
5413,train,0.46247715,1
5414,train,0.40389603,1
5415,train,0.6290344,0
5416,train,0.40936476,1
5417,train,0.6092112,0
5420,train,0.45923313,1
5421,train,0.5702017,0
5423,train,0.8377336,1
